Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
4912,SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kadawatha,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,47.25
4913,SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kadawatha,12/30/2024,No Leasing,USED,Available,Available,Not_Available,Available,47.5
4914,SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kiribathgoda,12/27/2024,No Leasing,USED,Available,Available,Not_Available,Available,49.75
4915,SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kurunegala,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,45.5
4916,SUZUKI,CELERIO VXI,2015,998,Automatic,Petrol,110000,Badulla,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,46.5
4917,SUZUKI,CELERIO VXI,2015,1000,Automatic,Petrol,110000,Kadawatha,12/22/2024,No Leasing,USED,Available,Available,Not_Available,Available,48.5
4918,SUZUKI,CELERIO VXI,2016,1000,Automatic,Petrol,99000,Kadawatha,12/19/2024,No Leasing,USED,Available,Available,Not_Available,Available,50.75
4919,SUZUKI,CELERIO VXI,2014,1000,Automatic,Petrol,121000,Galle,12/14/2024,No Leasing,USED,Available,Available,Not_Available,Available,47
4920,SUZUKI,CELERIO VXI AMT,2015,-996,Automatic,Petrol,110000,Puttalam,12/27/2024,No Leasing,USED,Available,Available,Available,Available,49.5
4921,SUZUKI,CELERIO X,2018,1000,Automatic,Petrol,77000,Kurunegala,1/3/2025,No Leasing,USED,Available,Available,Not_Available,Available,61.5
4922,SUZUKI,CELERIO X AGS,2018,1000,Automatic,Petrol,77000,Colombo,12/21/2024,No Leasing,USED,Available,Available,Available,Available,62
4923,SUZUKI,CELERIO ZXI,2014,1000,Manual,,121000,Weligama,2/5/2025,No Leasing,USED,Available,Available,Available,Available,44.5
4924,SUZUKI,CELERIO ZXI,2015,1000,Manual,Petrol,110000,Vavuniya,2/2/2025,No Leasing,USED,Available,Available,Available,Available,49.65
4925,SUZUKI,CELERIO ZXI,2016,1000,Automatic,Petrol,99000,Kadawatha,1/30/2025,No Leasing,USED,Available,Available,Available,Available,50
4926,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kalmunai,1/15/2025,No Leasing,USED,Available,Available,Available,Available,53.65
4927,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kadawatha,1/12/2025,No Leasing,USED,Available,Available,Not_Available,Available,52.25
4928,SUZUKI,CELERIO ZXI,2016,1500,Automatic,Petrol,99000,Colombo,1/9/2025,No Leasing,USED,Available,Available,Available,Available,50
4929,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kadawatha,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Available,51.5
4930,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Colombo,1/27/2025,No Leasing,USED,Available,Available,Available,Available,57
4931,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Nittambuwa,1/24/2025,Ongoing Lease,USED,Available,Available,Not_Available,Available,48.9
4932,SUZUKI,CELERIO ZXI,2015,1000,Manual,Petrol,110000,Horana,1/4/2025,No Leasing,USED,Available,Available,Available,Available,49.65
4933,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Ja-Ela,12/29/2024,No Leasing,USED,Available,Available,Available,Available,55
4934,SUZUKI,CELERIO ZXI,2017,1000,Automatic,Petrol,88000,Kadawatha,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Available,53.25
4935,SUZUKI,CELERIOX ZXI AGS,2019,998,Automatic,Petrol,66000,Batticaloa,12/27/2024,No Leasing,USED,Available,Available,Available,Available,62.75
4936,SUZUKI,CIAZ,2015,1400,Automatic,Petrol,110000,Galle,1/28/2025,No Leasing,USED,Available,Available,Available,Available,75
4937,SUZUKI,CULTUS,2000,1500,Automatic,Petrol,275000,Gampaha,1/9/2025,No Leasing,USED,Available,Available,Available,Available,29.9
4938,SUZUKI,CULTUS,1993,1000,Manual,Petrol,352000,Gampaha,1/24/2025,No Leasing,USED,Available,Available,Available,Not_Available,10.25
4939,SUZUKI,CULTUS,1990,1300,Manual,Petrol,385000,Mawanella,12/23/2024,No Leasing,USED,Available,Available,Available,Available,16.5
4940,SUZUKI,CULTUS,1996,1500,Automatic,Petrol,319000,Colombo,12/6/2024,No Leasing,USED,Available,Available,Available,Available,22.5
4941,SUZUKI,CULTUS JAPAN,1997,1300,Automatic,Petrol,308000,Gampaha,1/29/2025,No Leasing,USED,Available,Available,Available,Available,18.5
4942,SUZUKI,CULTUS WAGON JAPAN,2004,1500,Manual,Petrol,231000,Colombo,1/26/2025,No Leasing,USED,Available,Available,Available,Available,26.5
4943,SUZUKI,DAA-MH55S WAGON R,2017,650,Automatic,Petrol,88000,Kegalle,12/29/2024,No Leasing,USED,Available,Available,Available,Available,71.25
4944,SUZUKI,ERTIGA,2014,1400,Manual,Petrol,121000,Kadawatha,12/30/2024,No Leasing,USED,Available,Available,Available,Available,55.5
4945,SUZUKI,ESTEEM,2003,1300,Manual,Petrol,242000,Hambantota,2/2/2025,No Leasing,USED,Available,Available,Available,Available,21.5
4946,SUZUKI,ESTEEM,2003,-1299,Manual,,242000,Colombo,2/2/2025,No Leasing,USED,Not_Available,Available,Not_Available,Available,14.75
4947,SUZUKI,ESTEEM,2004,,Manual,Petrol,231000,Welimada,1/21/2025,No Leasing,USED,Available,Available,Not_Available,Available,26.5
4948,SUZUKI,ESTEEM,2003,1298,Manual,Petrol,242000,Galle,12/15/2024,No Leasing,USED,Available,Available,Available,Available,25
4949,SUZUKI,ESTEEM,1999,1300,Manual,Petrol,286000,Kalutara,12/12/2024,No Leasing,USED,Available,Available,Available,Available,19.85
4950,SUZUKI,ESTILO,2010,998,Manual,Petrol,165000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4951,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Available,Available,31.95
4952,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Kiribathgoda,2/5/2025,No Leasing,USED,Available,Available,Available,Available,33.5
4953,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Chilaw,2/5/2025,No Leasing,USED,Available,Available,Available,Available,31.5
4954,SUZUKI,ESTILO,2008,1000,Manual,,187000,Padukka,2/4/2025,No Leasing,USED,Available,Available,Available,Available,28.99375
4955,SUZUKI,ESTILO,2011,-1000,Manual,Petrol,154000,Galle,2/4/2025,No Leasing,USED,Available,Available,Available,Available,31.75
4956,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Piliyandala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,32.37083333
4957,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Colombo,2/3/2025,No Leasing,USED,Available,Available,Available,Available,32.9
4958,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,31.9
4959,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kegalle,2/1/2025,No Leasing,USED,Available,Available,Available,Available,34.5
4960,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Ampara,2/1/2025,No Leasing,USED,Available,Available,Available,Available,33
4961,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Galle,2/1/2025,No Leasing,USED,Available,Available,Available,Available,31.9
4962,SUZUKI,ESTILO,2010,-1000,Manual,Petrol,165000,Malabe,1/30/2025,No Leasing,USED,Available,Available,Not_Available,Available,34
4963,SUZUKI,ESTILO,2010,998,Manual,Petrol,165000,Malabe,1/30/2025,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4964,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Anuradapura,1/29/2025,No Leasing,USED,Available,Available,Available,Available,32.75
4965,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kadawatha,1/29/2025,No Leasing,USED,Available,Available,Available,Available,32.95
4966,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kotikawatta,1/16/2025,No Leasing,USED,Available,Available,Not_Available,Available,32.2
4967,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Colombo,1/16/2025,No Leasing,USED,Available,Available,Available,Available,32.9
4968,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kadawatha,1/16/2025,No Leasing,USED,Available,Available,Available,Available,32.95
4969,SUZUKI,ESTILO,2011,-984,Manual,Petrol,154000,Kiribathgoda,1/14/2025,No Leasing,NEW,Available,Available,Available,Available,35
4970,SUZUKI,ESTILO,2010,999,Manual,Petrol,165000,Horana,1/14/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,29.5
4971,SUZUKI,ESTILO,2011,650,Manual,Petrol,154000,Colombo,1/14/2025,No Leasing,USED,Available,Available,Available,Available,33.60454545
4972,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Galle,1/13/2025,No Leasing,USED,Available,Available,Available,Available,29.75
4973,SUZUKI,ESTILO,2012,1000,Manual,Petrol,143000,Kuliyapitiya,1/12/2025,No Leasing,USED,Available,Available,Available,Available,33.5
4974,SUZUKI,ESTILO,2011,650,Manual,Petrol,154000,Colombo,1/27/2025,No Leasing,USED,Available,Available,Available,Available,33.60454545
4975,SUZUKI,ESTILO,2008,1000,Manual,Petrol,187000,Dambulla,1/26/2025,No Leasing,USED,Available,Available,Not_Available,Available,28.99375
4976,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kotikawatta,1/26/2025,No Leasing,USED,Available,Available,Not_Available,Available,30
4977,SUZUKI,ESTILO,2010,984,Manual,Petrol,165000,Kandy,1/25/2025,No Leasing,USED,Available,Available,Available,Available,32.9
4978,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,,1/25/2025,Ongoing Lease,USED,Available,Available,Not_Available,Available,34
4979,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Padukka,1/25/2025,No Leasing,USED,Available,Available,Available,Available,32.9
4980,SUZUKI,ESTILO,2011,998,Manual,Petrol,154000,Colombo,1/24/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,33.75
4981,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Kandy,1/23/2025,No Leasing,USED,Available,Available,Available,Available,34
4982,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Anuradapura,1/21/2025,No Leasing,USED,Available,Available,Available,Available,32.75
4983,SUZUKI,ESTILO,2012,1000,Manual,Petrol,143000,Anuradapura,1/4/2025,No Leasing,USED,Available,Available,Available,Available,32.8
4984,SUZUKI,ESTILO,2015,1000,Manual,Petrol,110000,Mirigama,1/4/2025,No Leasing,USED,Available,Available,Available,Available,32
4985,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kiribathgoda,1/3/2025,No Leasing,USED,Available,Available,Available,Available,30.5
4986,SUZUKI,ESTILO,2010,1000,Manual,Petrol,165000,Kalutara,12/30/2024,No Leasing,USED,Available,Available,Available,Available,32.15
4987,SUZUKI,ESTILO,2012,1000,Manual,Petrol,143000,Matugama,12/26/2024,No Leasing,USED,Available,Available,Available,Available,34.36
4988,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Matara,12/25/2024,No Leasing,USED,Available,Available,Not_Available,Available,32.9
4989,SUZUKI,ESTILO,2012,1000,Manual,Petrol,143000,Kaduwela,12/23/2024,No Leasing,USED,Available,Available,Not_Available,Available,36.84375
4990,SUZUKI,ESTILO,2012,1000,Manual,Petrol,143000,Moneragala,12/22/2024,No Leasing,USED,Available,Available,Available,Available,32
4991,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Malabe,12/20/2024,No Leasing,USED,Available,Available,Available,Available,34.9
4992,SUZUKI,ESTILO,2010,998,Manual,Petrol,165000,Vavuniya,12/17/2024,No Leasing,USED,Available,Available,Available,Available,32.25
4993,SUZUKI,ESTILO,2008,1000,Manual,Petrol,187000,Ampara,12/15/2024,No Leasing,USED,Available,Available,Available,Available,28.99375
4994,SUZUKI,ESTILO,2012,1000,Manual,Petrol,143000,Kandy,12/14/2024,No Leasing,USED,Available,Available,Available,Available,35
4995,SUZUKI,ESTILO,2010,998,Manual,Petrol,165000,Moratuwa,12/9/2024,No Leasing,USED,Available,Available,Available,Available,31.9
4996,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Wattala,12/7/2024,No Leasing,USED,Available,Available,Available,Available,34.95
4997,SUZUKI,ESTILO,2011,1000,Manual,Petrol,154000,Anuradapura,12/4/2024,No Leasing,USED,Available,Available,Available,Available,34
4998,SUZUKI,ESTILO VXI,2011,1000,Manual,Petrol,154000,Kegalle,2/3/2025,No Leasing,USED,Available,Available,Available,Available,35.45
4999,SUZUKI,ESTILO VXI,2011,1000,Manual,Diesel,154000,Gampaha,1/28/2025,No Leasing,USED,Available,Available,Available,Available,33.7
5000,SUZUKI,ESTILO VXI,2011,1000,Manual,Petrol,154000,Gampaha,12/10/2024,No Leasing,USED,Available,Available,Available,Available,34.95
5001,SUZUKI,HUSTLER,2015,650,Automatic,Petrol,110000,Malabe,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Available,61.35
5002,SUZUKI,HUSTLER,2016,650,Automatic,Hybrid,99000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,71.1875
5003,SUZUKI,HUSTLER,2016,650,Automatic,Petrol,99000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Available,Available,64.75
5004,SUZUKI,HUSTLER,2016,650,Automatic,Petrol,99000,Malabe,2/3/2025,No Leasing,USED,Available,Available,Available,Available,63.75
5005,SUZUKI,HUSTLER,2016,660,Automatic,Hybrid,99000,Kurunegala,2/1/2025,No Leasing,USED,Available,Available,Available,Available,56
5006,SUZUKI,HUSTLER,2017,660,Automatic,Petrol,88000,Malabe,1/31/2025,No Leasing,USED,Available,Available,Available,Available,63.5
5007,SUZUKI,HUSTLER,2015,695,Automatic,Petrol,110000,Negombo,1/29/2025,No Leasing,USED,Available,Available,Available,Available,60.25
5008,SUZUKI,HUSTLER,2015,650,Automatic,Hybrid,110000,Colombo,1/17/2025,No Leasing,USED,Available,Available,Available,Available,69.75
5009,SUZUKI,HUSTLER,2017,650,Automatic,Petrol,88000,Kurunegala,1/12/2025,No Leasing,USED,Available,Available,Available,Not_Available,62.5
5010,SUZUKI,HUSTLER,2016,660,Automatic,Hybrid,99000,Colombo,1/11/2025,Ongoing Lease,USED,Available,Available,Available,Available,71.1875
5011,SUZUKI,HUSTLER,2015,,Automatic,Petrol,110000,Colombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,55
5012,SUZUKI,HUSTLER,2017,-600,Automatic,Petrol,88000,Horana,1/4/2025,No Leasing,USED,Available,Available,Available,Available,58.95
5013,SUZUKI,HUSTLER,2015,-660,Automatic,Petrol,110000,Colombo,1/3/2025,No Leasing,USED,Available,Available,Available,Available,59
5014,SUZUKI,HUSTLER,2017,650,Automatic,Petrol,88000,Dehiwala-Mount-Lavinia,12/29/2024,No Leasing,USED,Available,Available,Available,Available,63.5
5015,SUZUKI,HUSTLER,2017,650,Automatic,Hybrid,88000,Panadura,12/21/2024,No Leasing,USED,Available,Available,Available,Available,62
5016,SUZUKI,HUSTLER,2016,650,Automatic,Petrol,99000,Colombo,12/21/2024,No Leasing,USED,Available,Available,Available,Available,59
5017,SUZUKI,HUSTLER,2016,-650,Automatic,Petrol,99000,Homagama,12/19/2024,No Leasing,USED,Available,Available,Available,Available,64.95
5018,SUZUKI,HUSTLER,2015,660,Automatic,Hybrid,110000,Battaramulla,12/18/2024,No Leasing,USED,Available,Available,Available,Available,62.75
5019,SUZUKI,HUSTLER,2016,660,Automatic,Hybrid,99000,Dehiwala-Mount-Lavinia,12/17/2024,No Leasing,USED,Available,Available,Available,Available,62.5
5020,SUZUKI,HUSTLER J STYLE,2017,650,Automatic,Hybrid,88000,Colombo,2/1/2025,No Leasing,USED,Available,Available,Available,Available,66.5
5021,SUZUKI,HUSTLER J STYLE,2015,660,Automatic,Hybrid,110000,Gampaha,1/31/2025,No Leasing,USED,Available,Available,Available,Available,58.9
5022,SUZUKI,HUSTLER J STYLE,2015,650,Automatic,Petrol,110000,Kandy,1/13/2025,No Leasing,USED,Available,Available,Available,Available,59
5023,SUZUKI,HUSTLER J STYLE TURBO,2017,660,Automatic,Hybrid,88000,Maharagama,2/4/2025,No Leasing,USED,Available,Available,Available,Available,64
5024,SUZUKI,INDIAN WAGON R,2004,1000,Manual,Petrol,231000,Chilaw,12/12/2024,No Leasing,USED,Available,Available,Not_Available,Available,20.5
5025,SUZUKI,KEI,2002,650,Automatic,Petrol,253000,Puttalam,2/4/2025,No Leasing,USED,Available,Available,Available,Available,32.5
5026,SUZUKI,KEI,2001,650,Manual,Petrol,264000,Colombo,1/30/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,28
5027,SUZUKI,KEI,2003,650,Automatic,Petrol,242000,Colombo,1/4/2025,No Leasing,USED,Available,Available,Not_Available,Available,35.75
5028,SUZUKI,KEI JAPAN,2004,650,Automatic,Petrol,231000,Nittambuwa,1/24/2025,No Leasing,USED,Available,Available,Available,Available,37.5
5029,SUZUKI,LIANA,2005,1300,Manual,Petrol,220000,Dambulla,,No Leasing,USED,Available,Available,Available,Available,32.5
5030,SUZUKI,LIANA,2003,1300,Manual,Petrol,242000,Balangoda,2/1/2025,No Leasing,USED,Available,Available,Available,Available,32.75
5031,SUZUKI,LIANA,2007,1300,Manual,Petrol,198000,Polonnaruwa,1/31/2025,No Leasing,USED,Available,Available,Available,Available,35.5
5032,SUZUKI,LIANA,2007,1300,Manual,Petrol,198000,Colombo,1/28/2025,No Leasing,USED,Available,Available,Available,Available,35.5
5033,SUZUKI,LIANA JAPAN,2002,1300,Manual,Petrol,253000,Boralesgamuwa,2/5/2025,No Leasing,USED,Available,Available,Available,Available,36.5
5034,SUZUKI,LIANA JAPAN,2007,1329,Manual,Petrol,198000,Kandy,12/4/2024,No Leasing,USED,Available,Available,Available,Available,32
5035,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Kurunegala,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.85
5036,SUZUKI,MARUTI,2007,796,Manual,Petrol,198000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,19.75
5037,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Katunayake,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.8
5038,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kurunegala,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.45
5039,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Galle,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.75
5040,SUZUKI,MARUTI,2008,-800,Manual,Petrol,187000,Gampaha,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21
5041,SUZUKI,MARUTI,2012,,Manual,Petrol,143000,Homagama,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.75
5042,SUZUKI,MARUTI,2011,-800,Manual,Petrol,154000,Horana,2/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5043,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Galle,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.95
5044,SUZUKI,MARUTI,2012,800,Manual,Petrol,143000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,21.5
5045,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Kandy,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
5046,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kegalle,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5047,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Kandy,2/4/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.03478261
5048,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Ratnapura,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
5049,SUZUKI,MARUTI,2003,800,Manual,Petrol,242000,Balangoda,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.3
5050,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Divulapitiya,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.35
5051,SUZUKI,MARUTI,2003,800,Manual,Diesel,242000,Anuradapura,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.18333333
5052,SUZUKI,MARUTI,2011,795,Manual,Petrol,154000,Divulapitiya,2/4/2025,No Leasing,USED,Available,Available,Available,Available,20.03478261
5053,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Ja-Ela,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.43125
5054,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,16.75
5055,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Moratuwa,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.95
5056,SUZUKI,MARUTI,1999,800,Manual,Petrol,286000,Kurunegala,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
5057,SUZUKI,MARUTI,2006,800,Manual,,209000,Galle,2/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5058,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Kandy,2/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.9
5059,SUZUKI,MARUTI,2003,,Manual,Petrol,242000,Mawanella,2/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.5
5060,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Avissawella,2/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5061,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Kandy,2/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
5062,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Ratnapura,2/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16
5063,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Minuwangoda,2/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9
5064,SUZUKI,MARUTI,1993,650,Manual,Petrol,352000,Matara,2/3/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.9
5065,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Badulla,2/2/2025,No Leasing,USED,Available,Available,Available,Available,19.7
5066,SUZUKI,MARUTI,2000,800,Manual,Petrol,275000,Polonnaruwa,,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.6
5067,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Moratuwa,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,17.75
5068,SUZUKI,MARUTI,2011,795,Manual,Petrol,154000,Hambantota,2/2/2025,No Leasing,USED,Available,Available,Not_Available,Available,20.03478261
5069,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Nuwara-Eliya,2/2/2025,No Leasing,USED,Available,Available,Available,Available,21.5
5070,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Negombo,2/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5071,SUZUKI,MARUTI,2005,796,Manual,Petrol,220000,Matale,2/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.69166667
5072,SUZUKI,MARUTI,2006,-800,Manual,Petrol,209000,Bandarawela,2/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.75
5073,SUZUKI,MARUTI,2006,800,Manual,,209000,Horana,2/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5074,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Mirigama,2/1/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,21
5075,SUZUKI,MARUTI,2012,800,Manual,Petrol,143000,Dankotuwa,2/1/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
5076,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Horana,2/1/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5077,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Kurunegala,2/1/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.43125
5078,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Ratnapura,2/1/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16
5079,SUZUKI,MARUTI,2003,-800,Manual,Petrol,242000,Ja-Ela,2/1/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.18333333
5080,SUZUKI,MARUTI,2010,-800,Manual,Petrol,165000,Negombo,1/31/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,22
5081,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Ja-Ela,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5082,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Ja-Ela,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5083,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Ja-Ela,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5084,SUZUKI,MARUTI,2012,800,Manual,Petrol,143000,Homagama,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.95
5085,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Galle,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5086,SUZUKI,MARUTI,2011,795,Manual,Petrol,154000,Gampaha,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
5087,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Ratnapura,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5088,SUZUKI,MARUTI,2009,800,Manual,Petrol,176000,Galle,1/31/2025,No Leasing,USED,Available,Available,Available,Available,24
5089,SUZUKI,MARUTI,2013,800,Manual,Petrol,132000,Nittambuwa,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.75
5090,SUZUKI,MARUTI,2009,800,Manual,Petrol,176000,Galle,1/31/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.75
5091,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Horana,1/31/2025,No Leasing,USED,Available,Not_Available,Available,Not_Available,19.9
5092,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Kegalle,1/31/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.85
5093,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Polonnaruwa,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.69166667
5094,SUZUKI,MARUTI,2007,800,Manual,,198000,Horana,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.52105263
